,year,province,health,social_media,sex,birth_year,immigrant,marital_status,education,emp_status,sector,social_class,life_satis,age,employed,female
151,2020,CA-QC Quebec,Good,Daily,Female,1977,I am born in this country,Married,Short-cycle tertiary education (ISCED 5),Full time (30 hours a week or more),Government or public institution,Upper middle class,8,43,1,1
152,2020,CA-QC Quebec,Good,Daily,Male,1954,I am an immigrant to this country (born outside this country),Married,Post-secondary non-tertiary education (ISCED 4),Retired/pensioned,Private business or industry,Lower middle class,7,66,0,0
153,2020,CA-AB Alberta,Very good,Weekly,Male,1952,I am born in this country,Single,Post-secondary non-tertiary education (ISCED 4),Retired/pensioned,Private business or industry,Lower class,8,68,0,0
154,2020,CA-QC Quebec,Fair,Daily,Male,1976,I am born in this country,Married,Master or equivalent (ISCED 7),Full time (30 hours a week or more),Private business or industry,Lower middle class,4,44,1,0
155,2020,CA-BC Colombie-Britannique,Good,Daily,Female,1975,I am an immigrant to this country (born outside this country),Married,Bachelor or equivalent (ISCED 6),Part time (less than 30 hours a week),Private business or industry,Lower middle class,8,45,0,1
156,2020,CA-QC Quebec,Fair,Daily,Male,1956,I am born in this country,Living together as married,Bachelor or equivalent (ISCED 6),Retired/pensioned,Private business or industry,Lower middle class,8,64,0,0
157,2020,CA-BC Colombie-Britannique,Fair,Daily,Male,1988,I am born in this country,Married,Post-secondary non-tertiary education (ISCED 4),Part time (less than 30 hours a week),Private non-profit organization,Lower middle class,4,32,0,0
158,2020,CA-ON Ontario,Good,Never,Female,1953,I am born in this country,Divorced,Short-cycle tertiary education (ISCED 5),Retired/pensioned,Private business or industry,Lower middle class,6,67,0,1
159,2020,CA-BC Colombie-Britannique,Good,Weekly,Female,1942,I am born in this country,Married,Bachelor or equivalent (ISCED 6),Retired/pensioned,Government or public institution,Lower middle class,8,78,0,1
160,2020,CA-QC Quebec,Very good,Weekly,Male,1987,I am born in this country,Living together as married,Upper secondary education (ISCED 3),Full time (30 hours a week or more),Not applicable; Never had a job,Lower middle class,9,33,1,0
161,2020,CA-QC Quebec,Good,Never,Male,1957,I am born in this country,Married,Upper secondary education (ISCED 3),Retired/pensioned,Private business or industry,Upper middle class,8,63,0,0
162,2020,CA-NB Nouveau-Brunswick,Good,Weekly,Male,1971,I am born in this country,Married,Upper secondary education (ISCED 3),Full time (30 hours a week or more),Government or public institution,Upper middle class,6,49,1,0
163,2020,CA-ON Ontario,Good,Daily,Male,1983,I am born in this country,Single,Post-secondary non-tertiary education (ISCED 4),Full time (30 hours a week or more),Private business or industry,Upper middle class,8,37,1,0
164,2020,CA-QC Quebec,Very good,Daily,Male,1996,I am born in this country,Living together as married,Lower secondary education (ISCED 2),Full time (30 hours a week or more),Government or public institution,Upper middle class,7,24,1,0
165,2020,CA-ON Ontario,Poor,Weekly,Female,1951,I am born in this country,Married,Bachelor or equivalent (ISCED 6),Retired/pensioned,Private non-profit organization,Upper middle class,8,69,0,1
166,2020,CA-ON Ontario,Fair,Daily,Male,1954,I am born in this country,Married,Upper secondary education (ISCED 3),Self employed,Private business or industry,Lower middle class,9,66,0,0
167,2020,CA-AB Alberta,Good,Less than monthly,Female,1950,I am born in this country,Separated,Post-secondary non-tertiary education (ISCED 4),Retired/pensioned,Private business or industry,Lower class,7,70,0,1
168,2020,CA-SK Saskatchewan,Good,Daily,Female,1992,I am born in this country,Single,Post-secondary non-tertiary education (ISCED 4),Full time (30 hours a week or more),Government or public institution,Lower middle class,6,28,1,1
169,2020,CA-NS Nouvelle-Ecosse,Fair,Weekly,Female,1950,I am born in this country,Divorced,Upper secondary education (ISCED 3),Retired/pensioned,Government or public institution,Lower middle class,7,70,0,1
170,2020,CA-MB Manitoba,Good,Weekly,Male,1951,I am born in this country,Married,Primary education (ISCED 1),Retired/pensioned,Private business or industry,Working class,8,69,0,0
171,2020,CA-QC Quebec,Very good,Daily,Male,1991,I am born in this country,Living together as married,Bachelor or equivalent (ISCED 6),Self employed,Private business or industry,Upper middle class,8,29,0,0
172,2020,CA-ON Ontario,Good,Weekly,Female,1956,I am born in this country,Separated,Post-secondary non-tertiary education (ISCED 4),Retired/pensioned,Government or public institution,Lower class,7,64,0,1
173,2020,CA-AB Alberta,Good,Weekly,Male,1992,I am born in this country,Married,Upper secondary education (ISCED 3),Student,Private business or industry,Lower middle class,7,28,0,0
174,2020,CA-SK Saskatchewan,Very good,Weekly,Female,1975,I am born in this country,Married,Bachelor or equivalent (ISCED 6),Full time (30 hours a week or more),Private business or industry,Working class,9,45,1,1
175,2020,CA-ON Ontario,Good,Daily,Male,1953,I am born in this country,Married,Bachelor or equivalent (ISCED 6),Retired/pensioned,Government or public institution,Lower middle class,8,67,0,0
176,2020,CA-ON Ontario,Good,Weekly,Male,1970,I am born in this country,Married,Upper secondary education (ISCED 3),Full time (30 hours a week or more),Private business or industry,Lower middle class,8,50,1,0
177,2020,CA-ON Ontario,Good,Weekly,Female,1991,I am born in this country,Married,Bachelor or equivalent (ISCED 6),Full time (30 hours a week or more),Private business or industry,Upper middle class,7,29,1,1
178,2020,CA-BC Colombie-Britannique,Good,Daily,Female,1961,I am born in this country,Married,Short-cycle tertiary education (ISCED 5),Retired/pensioned,Private business or industry,Lower middle class,6,59,0,1
179,2020,CA-ON Ontario,Good,Daily,Female,1991,I am born in this country,Single,Post-secondary non-tertiary education (ISCED 4),Student,Government or public institution,Lower middle class,8,29,0,1
180,2020,CA-ON Ontario,Fair,Never,Male,1946,I am born in this country,Married,Upper secondary education (ISCED 3),Retired/pensioned,Private business or industry,Lower middle class,7,74,0,0
181,2020,CA-ON Ontario,Good,Daily,Female,1982,I am an immigrant to this country (born outside this country),Married,Bachelor or equivalent (ISCED 6),Full time (30 hours a week or more),Private non-profit organization,Upper middle class,7,38,1,1
182,2020,CA-ON Ontario,Fair,Daily,Female,1983,I am born in this country,Living together as married,Upper secondary education (ISCED 3),Unemployed,Not applicable; Never had a job,Upper middle class,6,37,0,1
183,2020,CA-ON Ontario,Fair,Daily,Female,1993,I am born in this country,Married,Short-cycle tertiary education (ISCED 5),Full time (30 hours a week or more),Private business or industry,Working class,7,27,1,1
184,2020,CA-ON Ontario,Very good,Daily,Male,1965,I am born in this country,Married,Master or equivalent (ISCED 7),Full time (30 hours a week or more),Private business or industry,Lower middle class,8,55,1,0
185,2020,CA-NB Nouveau-Brunswick,Good,Daily,Male,1996,I am born in this country,Single,Master or equivalent (ISCED 7),Full time (30 hours a week or more),Government or public institution,Lower middle class,7,24,1,0
186,2020,CA-ON Ontario,Good,Less than monthly,Male,1953,I am born in this country,Married,Bachelor or equivalent (ISCED 6),Full time (30 hours a week or more),Private business or industry,Upper middle class,8,67,1,0
187,2020,CA-QC Quebec,Very good,Daily,Female,1952,I am born in this country,Married,Lower secondary education (ISCED 2),Retired/pensioned,Private business or industry,Upper middle class,8,68,0,1
188,2020,CA-ON Ontario,Good,Daily,Male,1984,I am born in this country,Married,Bachelor or equivalent (ISCED 6),Full time (30 hours a week or more),Government or public institution,Upper middle class,9,36,1,0
189,2020,CA-QC Quebec,Very good,Daily,Female,1997,I am born in this country,Living together as married,Bachelor or equivalent (ISCED 6),Student,Private business or industry,Upper middle class,10,23,0,1
190,2020,CA-AB Alberta,Good,Daily,Female,2002,I am born in this country,Single,Upper secondary education (ISCED 3),Student,Not applicable; Never had a job,Lower middle class,7,18,0,1
191,2020,CA-QC Quebec,Good,Never,Female,1984,I am born in this country,Living together as married,Master or equivalent (ISCED 7),Full time (30 hours a week or more),Government or public institution,Upper middle class,8,36,1,1
192,2020,CA-BC Colombie-Britannique,Very good,Daily,Male,1969,I am born in this country,Married,Master or equivalent (ISCED 7),Self employed,Private business or industry,Upper middle class,10,51,0,0
193,2020,CA-ON Ontario,Good,Less than monthly,Female,1988,I am an immigrant to this country (born outside this country),Single,Master or equivalent (ISCED 7),Full time (30 hours a week or more),Private business or industry,Lower middle class,6,32,1,1
194,2020,CA-QC Quebec,Poor,Never,Male,1972,I am born in this country,Single,Upper secondary education (ISCED 3),Homemaker not otherwise employed,Not applicable; Never had a job,Lower class,7,48,0,0
195,2020,CA-BC Colombie-Britannique,Good,Daily,Female,1954,I am born in this country,Widowed,Upper secondary education (ISCED 3),Retired/pensioned,Private business or industry,Upper middle class,8,66,0,1
196,2020,CA-ON Ontario,Very good,Daily,Female,1952,I am an immigrant to this country (born outside this country),Married,Primary education (ISCED 1),Retired/pensioned,Private non-profit organization,Lower middle class,8,68,0,1
197,2020,CA-BC Colombie-Britannique,Fair,Daily,Female,1994,I am born in this country,Married,Master or equivalent (ISCED 7),Homemaker not otherwise employed,Private business or industry,Upper middle class,6,26,0,1
198,2020,CA-ON Ontario,Good,Daily,Male,1965,I am born in this country,Separated,Bachelor or equivalent (ISCED 6),Full time (30 hours a week or more),Private business or industry,Lower middle class,7,55,1,0
199,2020,CA-AB Alberta,Good,Daily,Female,1964,I am born in this country,Married,Bachelor or equivalent (ISCED 6),Retired/pensioned,Government or public institution,Lower middle class,7,56,0,1
200,2020,CA-AB Alberta,Good,Daily,Female,1972,I am born in this country,Married,Upper secondary education (ISCED 3),Part time (less than 30 hours a week),Private non-profit organization,Lower middle class,9,48,0,1
201,2020,CA-ON Ontario,Poor,Daily,Female,1983,I am born in this country,Married,Bachelor or equivalent (ISCED 6),Homemaker not otherwise employed,Government or public institution,Working class,5,37,0,1
202,2020,CA-ON Ontario,Good,Daily,Female,1990,I am born in this country,Living together as married,Bachelor or equivalent (ISCED 6),Full time (30 hours a week or more),Private business or industry,Lower middle class,6,30,1,1
203,2020,CA-ON Ontario,Good,Weekly,Female,1992,I am born in this country,Living together as married,Post-secondary non-tertiary education (ISCED 4),Full time (30 hours a week or more),Private business or industry,Lower middle class,6,28,1,1
204,2020,CA-ON Ontario,Good,Daily,Female,1981,I am born in this country,Married,Bachelor or equivalent (ISCED 6),Full time (30 hours a week or more),Government or public institution,Upper middle class,5,39,1,1
205,2020,CA-AB Alberta,Poor,Weekly,Female,1986,I am born in this country,Living together as married,Post-secondary non-tertiary education (ISCED 4),Unemployed,Private business or industry,Lower class,1,34,0,1
206,2020,CA-SK Saskatchewan,Good,Daily,Female,1984,I am an immigrant to this country (born outside this country),Married,Lower secondary education (ISCED 2),Self employed,Private business or industry,Lower middle class,7,36,0,1
207,2020,CA-QC Quebec,Very good,Never,Male,1983,I am born in this country,Divorced,Bachelor or equivalent (ISCED 6),Full time (30 hours a week or more),Private business or industry,Lower middle class,8,37,1,0
208,2020,CA-ON Ontario,Good,Daily,Male,1982,I am an immigrant to this country (born outside this country),Married,Master or equivalent (ISCED 7),Full time (30 hours a week or more),Private business or industry,Upper middle class,8,38,1,0
209,2020,CA-QC Quebec,Good,Daily,Female,1984,I am born in this country,Married,Post-secondary non-tertiary education (ISCED 4),Full time (30 hours a week or more),Government or public institution,Upper middle class,6,36,1,1
210,2020,CA-ON Ontario,Very good,Never,Female,1943,I am born in this country,Single,Bachelor or equivalent (ISCED 6),Retired/pensioned,Government or public institution,Lower middle class,8,77,0,1
211,2020,CA-BC Colombie-Britannique,Good,Never,Female,1981,I am born in this country,Married,Bachelor or equivalent (ISCED 6),Retired/pensioned,Government or public institution,Upper middle class,9,39,0,1
212,2020,CA-ON Ontario,Fair,Weekly,Female,1958,I am born in this country,Married,Short-cycle tertiary education (ISCED 5),Part time (less than 30 hours a week),Private non-profit organization,Upper middle class,10,62,0,1
